Date,Open,High,Low,Close,Adj Close,Volume
2023-09-29,130.020004,131.050003,127.529999,127.970001,127.970001,229300
2023-10-02,128.100006,129.020004,122.970001,123.690002,123.690002,303600
2023-10-03,123.180000,125.150002,121.500000,124.709999,124.709999,322300
2023-10-04,124.769997,125.290001,122.820000,123.620003,123.620003,273300
2023-10-05,123.260002,125.010002,123.260002,123.849998,123.849998,142900
2023-10-06,123.830002,127.360001,123.199997,126.900002,126.900002,356000
2023-10-09,125.669998,127.709999,125.230003,127.010002,127.010002,193400
2023-10-10,128.039993,128.229996,126.519997,126.809998,126.809998,187400
2023-10-11,127.489998,130.089996,127.489998,128.309998,128.309998,210100
2023-10-12,127.720001,129.490005,125.129997,125.440002,125.440002,164400
2023-10-13,125.769997,127.440002,124.620003,124.669998,124.669998,220200
2023-10-16,126.610001,127.660004,124.980003,127.110001,127.110001,300000
2023-10-17,125.839996,127.440002,125.260002,126.180000,126.180000,174500
2023-10-18,125.650002,127.540001,124.230003,125.989998,125.989998,248700
2023-10-19,126.190002,127.519997,124.760002,125.959999,125.959999,273100
2023-10-20,125.529999,126.400002,123.849998,123.889999,123.889999,203300
2023-10-23,123.489998,124.629997,122.430000,123.339996,123.339996,183000
2023-10-24,123.900002,126.230003,122.750000,125.480003,125.480003,227500
2023-10-25,124.839996,128.289993,124.519997,127.529999,127.529999,246800
2023-10-26,127.419998,129.860001,125.879997,128.020004,128.020004,206300
2023-10-27,128.419998,128.419998,124.389999,125.120003,125.120003,188300
2023-10-30,126.370003,126.440002,124.139999,125.150002,125.150002,179600
2023-10-31,124.760002,126.139999,123.980003,124.959999,124.959999,293000
2023-11-01,125.720001,126.660004,124.489998,126.550003,126.550003,106500
2023-11-02,127.510002,128.720001,126.379997,128.500000,128.500000,200300
2023-11-03,124.180000,126.599998,118.980003,121.570000,121.570000,894600
2023-11-06,121.919998,123.570000,120.730003,121.360001,121.360001,267000
2023-11-07,120.239998,122.500000,119.290001,120.849998,120.849998,384200
2023-11-08,120.410004,121.070000,119.639999,120.589996,120.589996,222700
2023-11-09,120.790001,122.330002,119.360001,119.360001,119.360001,233000
2023-11-10,119.080002,122.720001,118.500000,122.529999,122.529999,194700
2023-11-13,121.680000,122.800003,116.419998,116.419998,116.419998,320200
2023-11-14,118.870003,121.730003,117.150002,121.529999,121.529999,306200
2023-11-15,120.980003,123.690002,120.620003,123.610001,123.610001,232500
2023-11-16,123.610001,126.150002,122.910004,124.870003,124.870003,421300
2023-11-17,125.599998,128.429993,125.290001,127.760002,127.760002,243700
2023-11-20,128.059998,131.820007,127.680000,131.050003,131.050003,287200
2023-11-21,130.610001,131.759995,128.630005,129.259995,129.259995,354400
2023-11-22,129.259995,130.139999,127.110001,127.709999,127.709999,211900
2023-11-24,128.210007,130.080002,127.959999,128.619995,128.619995,131500
2023-11-27,127.860001,128.059998,125.260002,125.559998,125.559998,269900
2023-11-28,125.790001,128.220001,124.769997,125.720001,125.720001,804200
2023-11-29,126.330002,127.910004,125.559998,125.930000,125.930000,367400
2023-11-30,125.930000,126.730003,123.910004,125.529999,125.529999,553200
2023-12-01,125.500000,129.619995,124.430000,128.350006,128.350006,415800
2023-12-04,127.150002,128.630005,126.500000,126.820000,126.820000,214500
2023-12-05,126.940002,129.039993,126.500000,128.610001,128.610001,201900
2023-12-06,129.289993,130.410004,124.919998,124.919998,124.919998,364500
2023-12-07,125.190002,126.220001,123.650002,124.930000,124.930000,398300
2023-12-08,125.050003,125.050003,122.730003,124.669998,124.669998,176500
2023-12-11,123.820000,126.110001,123.820000,124.529999,124.529999,176900
2023-12-12,124.250000,125.620003,123.800003,125.300003,125.300003,157600
2023-12-13,125.830002,130.660004,124.519997,130.289993,130.289993,243100
2023-12-14,132.190002,140.449997,132.190002,140.330002,140.330002,606300
2023-12-15,143.130005,150.589996,142.220001,150.360001,150.360001,1107200
